gx,gy,gz
-0.18500037,0.09131664,1.1008623
-0.4269028,0.043669194,0.9994587
-0.48188064,-0.028412843,0.95181125
-0.3645946,-0.002756527,0.9334853
-0.31694716,0.085208,0.9298201
-0.5002066,0.12552506,0.88583785
-0.6174926,0.061995134,0.8333035
-0.4220159,0.09253837,0.85529464
-0.12635738,0.18661153,0.87362057
-0.09092721,0.21348959,0.8210862
-0.22409572,0.10475567,0.72334784
-0.23386955,0.07665589,0.6671483
-0.08726203,0.16095522,0.69036114
-0.14712676,0.16095522,0.6537093
-0.3059516,0.081542805,0.51931906
-0.13124429,0.07787762,0.48022366
0.1375362,0.15240312,0.49977133
0.120431975,0.13896409,0.47655848
-0.07504473,0.088873185,0.356829
-0.104366235,0.069325514,0.2957425
-0.004184423,0.07176897,0.26397756
0.012919791,0.038782276,0.22610393
-0.061605707,0.030230168,0.16135228
0.01169806,0.036338814,0.15035671
0.053236857,0.008239038,0.085605055
0.030024,-0.039408408,0.012301289
-0.020066906,-0.04673879,8.40E-05
-0.05427533,-0.029634574,-0.028015783
-0.002962694,-0.05406916,-0.10131955
0.103327766,-0.11149044,-0.21005347
0.1460883,-0.11882082,-0.28824416
0.11187987,-0.1469206,-0.33955678
0.05445859,-0.26909357,-0.4238561
0.06178897,-0.4083707,-0.58268094
0.120431975,-0.510996,-0.8294703
0.20961823,-0.65027314,-1.1006942
0.27192643,-0.7687809,-1.2888405
0.21206169,-0.854302,-1.3755833
-0.05794052,-0.87507135,-1.5710601
-0.104366235,-0.9764749,-1.7640933
0.120431975,-1.0644394,-1.882601
0.31468695,-1.0143485,-1.9168094
0.19862266,-0.93737954,-1.8960401
0.004367683,-0.9166102,-1.8911531
-0.048166685,-0.95326203,-1.9424658
0.012919791,-0.9227188,-1.9388006
0.133871,-0.82986736,-1.9339137
0.17663154,-0.7761113,-1.9681221
0.065454155,-0.7724461,-1.9375789
-0.1446833,-0.71258134,-1.8459492
-0.28762564,-0.63439065,-1.7298849
-0.34260347,-0.5635303,-1.6235944
-0.33405137,-0.46212682,-1.5454037
-0.36581632,-0.34728426,-1.5368516
-0.49654138,-0.24832414,-1.6174858
-0.5783973,-0.15669443,-1.706672
-0.33405137,0.013125956,-1.5270778
-0.09825759,0.15973349,-1.3780268
-0.01029307,0.15973349,-1.3389314
-0.13124429,0.11697296,-1.2827319
-0.2192088,0.11819469,-1.1996543
-0.05427533,0.19149846,-1.0603771
0.06911934,0.23670244,-0.8856698
-0.086040296,0.189055,-0.7842663
-0.19966114,0.14629446,-0.7024104
-0.07137954,0.2061592,-0.66331506
0.060567237,0.23548071,-0.5594681
-0.024953824,0.12430334,-0.4482907
-0.1569006,0.02778671,-0.32367432
-0.1068097,0.00457385,-0.26380956
-0.013958259,0.024121521,-0.27236167
0.03613265,0.032673627,-0.24792708
0.083780095,0.04122573,-0.17951024
0.13142754,0.07787762,-0.16729294
0.1546404,0.12063815,-0.1782885
0.2169486,0.15118138,-0.10498474
0.24627012,0.11697296,-0.019463677
0.2169486,0.08642972,0.013523018
0.14486657,0.10842086,0.014744747
0.05445859,0.13285545,0.029405499
0.045906484,0.107199125,0.05261836
0.09477566,0.08032107,0.05261836
0.11798853,0.058329947,0.018409936
0.07522799,0.037560545,0.002527453
0.012919791,0.02534325,0.002527453
-0.045723222,0.019234603,-0.010911571
-0.067714356,0.022899792,-0.010911571
-0.055497058,0.035117086,0.011079559
-0.0322842,0.04733438,0.036735877
0.003145956,0.058329947,0.033070687
0.03124573,0.081542805,-0.021907136
0.023915354,0.09131664,-0.03534616
0.015363246,0.07909935,-0.01335503
0.026358813,0.06566032,0.003749182
0.006811142,0.05344303,-0.008468112
-0.026175553,0.05955168,-0.006024653
-0.0322842,0.061995134,0.022075124
-0.06404917,0.0522213,0.039179333
-0.10558797,0.030230168,0.026962042
-0.08359684,0.016791144,0.0086361
-0.046944954,0.018012874,0.0086361
