gx,gy,gz
-0.20821324,-0.38393614,-1.323049
-0.10192278,-0.2629849,-1.1764414
-0.13857466,-0.14081195,-1.2204237
-0.15567887,-0.047960512,-1.1483417
0.05445859,0.036338814,-0.8795612
0.13875791,0.13285545,-0.69141483
-0.004184423,0.17072906,-0.622998
-0.12513563,0.13652062,-0.5277031
-0.037171118,0.10475567,-0.3358916
0.116766796,0.13652062,-0.17951024
0.10943642,0.18172462,-0.08421534
-0.12391391,0.16095522,-0.06344594
-0.22653918,0.09620356,-0.07077631
-0.19110903,0.082764536,-0.09398918
-0.1275791,0.09864702,-0.08177188
-0.10803142,0.07421243,-0.03534616
-0.12880082,0.036338814,-0.024350595
-0.14346159,-0.003978256,-0.009689841
-0.11291835,-0.023525925,-0.009689841
-0.053053603,0.019234603,0.041622795
0.042241298,0.038782276,0.08682679
0.1008843,0.019234603,0.10148753
0.025137082,-0.011308633,0.0709443
-0.086040296,-0.01741728,0.067279115
-0.12024872,-0.027191116,0.1124831
-0.09947932,-0.04185187,0.15646537
-0.08359684,-0.0723951,0.14302634
-0.0945924,-0.080947205,0.11370483
-0.08970548,-0.036964953,0.10759618
-0.104366235,-0.01619555,0.10270926
-0.1569006,-0.04673879,0.078274675
-0.13735293,-0.068729915,0.066057384
-0.046944954,-0.039408408,0.123478666
0.003145956,-0.025969388,0.13447423
-0.048166685,-0.057734348,0.07705295
-0.073823005,-0.07850375,0.025740312
-0.018845176,-0.062621266,0.028183771
0.027580544,-0.062621266,0.048953168
0.004367683,-0.09194277,0.039179333
-0.0322842,-0.09194277,0.003749182
-0.018845176,-0.061399534,0.001305723
-0.023732094,-0.056512624,0.03184896
-0.05794052,-0.06628646,0.04406625
-0.044501495,-0.07972548,0.048953168
0.009254601,-0.0723951,0.042844523
0.005589411,-0.06628646,0.06361392
-0.05794052,-0.08949932,0.085605055
-0.10070105,-0.13470331,0.06239219
-0.05794052,-0.13714676,0.04528798
-0.039614577,-0.12492947,0.067279115
-0.07260127,-0.14325541,0.046509713
-0.05183187,-0.14081195,0.0086361
-0.0115148,-0.10904699,0.033070687
-0.1275791,-0.13225985,0.04406625
-0.14712676,-0.19212459,0.026962042
0.050793402,-0.16280308,0.06850084
0.19495748,-0.08583413,0.105152726
0.1045495,-0.0723951,0.066057384
-0.035949387,-0.08949932,0.00985783
-0.11902699,-0.0723951,-0.002359465
-0.08726203,-0.063843,0.017188206
-0.037171118,-0.08949932,0.061170466
0.017806709,-0.09194277,0.058727004
0.023915354,-0.045517057,0.0501749
-0.07015781,-0.024747657,0.006192641
-0.1569006,-0.025969388,-0.03901135
-0.12147045,-0.000313068,-0.052450374
-0.013958259,0.057108216,-0.021907136
0.004367683,0.075434156,-0.006024653
-0.055497058,0.050999567,-0.009689841
-0.07015781,0.035117086,0.006192641
