gx,gy,gz
-0.14712676,-0.5598652,-0.8661221
-0.15201369,-0.61728644,-0.8844481
-0.11780526,-0.66859907,-0.90643924
-0.05183187,-0.6453862,-0.993182
-0.05427533,-0.5989605,-1.173998
-0.026175553,-0.55864346,-1.2534103
-0.000519235,-0.52565676,-1.2863971
0.005589411,-0.4987787,-1.3841355
0.08011491,-0.4034838,-1.4342264
0.21206169,-0.32529312,-1.3804703
0.24627012,-0.31918445,-1.2998362
0.116766796,-0.32651484,-1.3413749
0.14120138,-0.28375432,-1.3926876
0.34767365,-0.14203368,-1.4036831
0.42219916,-0.028412843,-1.3987962
0.14486657,0.038782276,-1.3755833
-0.27907354,0.060773402,-1.3132751
-0.2900691,0.099868745,-1.1434548
0.025137082,0.060773402,-0.9760778
0.38554728,0.063216865,-0.934539
0.46373796,0.07787762,-0.93331724
0.34400848,0.06810378,-0.88689154
0.21206169,0.00457385,-0.8832264
0.1876271,-0.014973821,-0.95775187
0.23649627,-0.005199986,-0.8978871
0.33545637,-0.014973821,-0.7500579
0.35622576,-0.014973821,-0.6278849
0.35866922,-0.022304198,-0.6022286
0.33423463,0.038782276,-0.5154858
0.25237876,0.085208,-0.4482907
0.22183552,0.07665589,-0.46661666
0.2914741,0.11819469,-0.43485168
0.33912155,0.18050289,-0.29679626
0.2255007,0.15851176,-0.18073197
0.10577123,0.13041198,-0.091545716
0.17907499,0.16584213,0.036735877
0.24627012,0.2183765,0.072166026
0.11798853,0.21348959,0.013523018
0.050793402,0.20493747,0.09293543
0.08744529,0.1853898,0.19311725
0.05568032,0.14751619,0.18089995
0.03124573,0.14018582,0.2774166
-0.0115148,0.119416416,0.37882012
-0.15445715,0.043669194,0.40936336
-0.33282965,-0.019860739,0.34705517
-0.371925,0.049777843,0.3739332
-0.281517,0.17439425,0.56207955
-0.15812233,0.2183765,0.7294565
-0.17156136,0.17805943,0.758778
-0.2766301,0.114529505,0.6561527
-0.27785182,0.1976071,0.73923033
-0.1605658,0.2855716,1.0238932
-0.05671879,0.28923678,1.2071527
-0.12513563,0.24647628,1.1448445
-0.3059516,0.23181553,1.0263368
-0.40857688,0.2599153,1.1191882
-0.36092943,0.27213258,1.3207736
-0.34260347,0.26480222,1.3122214
-0.45011568,0.3100062,1.1485097
-0.6016101,0.42362705,1.1680573
-0.5307498,0.44806162,1.3354343
-0.33771655,0.41140974,1.3598689
-0.24364339,0.41874012,1.174166
-0.27907354,0.45172682,1.0923102
-0.281517,0.43340087,1.174166
-0.19233076,0.38575342,1.2535784
-0.09581413,0.351545,1.1619487
-0.043279767,0.35887536,1.0373323
-0.018845176,0.36742747,0.998237
-0.015179988,0.36987093,0.9860197
-0.08359684,0.3393277,0.9114942
-0.1446833,0.29045853,0.8247514
-0.10803142,0.22937207,0.7490042
0.041019566,0.2220417,0.6830308
0.10943642,0.25869358,0.61094874
0.027580544,0.2428111,0.54619706
-0.14712676,0.18661153,0.44723696
-0.23264784,0.16339868,0.35560727
-0.23631302,0.14385101,0.32506403
-0.26563454,0.069325514,0.27986005
-0.25341722,0.031451896,0.18089995
-0.14223985,0.030230168,0.1210352
-0.08970548,-0.000313068,0.10148753
-0.14957023,-0.029634574,0.034292415
-0.1446833,0.00457385,0.013523018
-0.024953824,0.081542805,0.097822346
0.019028436,0.09009491,0.123478666
0.028802272,0.075434156,0.059948735
0.08744529,0.10597739,0.002527453
0.116766796,0.101090476,-0.025572324
0.08133664,0.04855611,-0.06711113
0.042241298,0.038782276,-0.05978075
-0.012736529,0.03389536,-0.04389827
-0.08848375,0.031451896,-0.03656789
-0.13124429,0.031451896,-0.009689841
-0.05671879,0.05955168,0.037957605
0.05445859,0.085208,0.007414371
0.06911934,0.07909935,-0.047563456
0.001924224,0.04611265,-0.065889396
-0.05427533,0.02778671,-0.05611556
-0.020066906,0.010682497,-0.009689841
0.032467462,-0.013752092,-0.002359465
0.003145956,-0.014973821,-0.048785187
-0.06282744,0.009460768,-0.071998045
-0.06404917,0.024121521,-0.04023308
0.01169806,0.015569415,-0.023128865
0.083780095,0.013125956,-0.04267654
0.06789762,0.02534325,-0.07444151
-0.043279767,0.010682497,-0.08543707
-0.10558797,0.002130391,-0.05611556
-0.049388412,0.010682497,-0.010911571
0.033689186,0.013125956,-0.003581194
0.039797835,0.015569415,-0.019463677
-0.0322842,0.002130391,-0.018241948
-0.055497058,-0.006421715,0.015966477
-0.006627882,-0.001534797,0.042844523
0.039797835,-0.002756527,0.028183771
0.07034107,0.011904227,0.007414371
0.07278453,0.019234603,0.015966477
0.07522799,0.011904227,0.028183771
0.059345506,-0.005199986,0.022075124
0.023915354,-0.013752092,-0.01335503
