gx,gy,gz
0.006811142,-0.14569888,-0.14652354
0.10943642,-0.30208024,-0.20638828
0.17540981,-0.40592724,-0.23815325
0.1045495,-0.4584616,-0.21249694
-0.018845176,-0.49022657,-0.17951024
-0.18255693,-0.5928519,-0.18317543
-0.22409572,-0.7675592,-0.23815325
-0.111696616,-0.9312709,-0.27969205
-0.044501495,-1.0204571,-0.28213552
-0.048166685,-1.0595526,-0.25525746
-0.060383976,-1.1218607,-0.20027964
-0.043279767,-1.2428119,-0.20883174
-0.004184423,-1.3491024,-0.26258785
0.065454155,-1.3881978,-0.28335723
0.14853176,-1.4260713,-0.25037053
0.22672245,-1.490823,-0.22104904
0.2413832,-1.5103706,-0.20516655
0.22916591,-1.4663885,-0.13064106
0.23160934,-1.4199626,-0.07566323
0.37210825,-1.4419538,-0.15141046
0.49428117,-1.4993751,-0.15018873
0.43808162,-1.4993751,-0.073219776
0.31835216,-1.4529494,-0.06222421
0.2670395,-1.3625414,-0.025572324
0.22916591,-1.2574726,-0.10131955
0.445412,-1.1841689,-0.16240603
0.71785766,-1.1853906,-0.08177188
0.69097966,-1.1951644,-0.08055015
0.46495968,-1.2147121,-0.06955458
0.21206169,-1.1963862,-0.054893833
0.07034107,-1.1279694,-0.04023308
0.071562804,-1.0583308,-0.030459242
0.17907499,-0.9813618,-0.050006915
0.26215258,-0.8970625,-0.009689841
0.22427899,-0.81276315,0.1369177
-0.01029307,-0.76267225,0.20655626
-0.27540836,-0.74556804,0.20777799
-0.44522876,-0.7235769,0.17723477
-0.38658574,-0.7577853,0.14302634
-0.1446833,-0.8078762,0.07705295
0.071562804,-0.7675592,8.40E-05
0.14975348,-0.68081635,-0.003581194
-0.029840741,-0.60140395,0.015966477
-0.27785182,-0.57086074,0.024518583
-0.49531966,-0.48900485,0.09660062
-0.5270846,-0.4157011,0.10148753
-0.4183507,-0.40104035,-0.021907136
-0.09947932,-0.3912665,-0.08910225
0.25360048,-0.29230642,-0.10254128
0.29513928,-0.19212459,-0.1404149
0.07644972,-0.13225985,-0.19783618
-0.009071341,-0.056512624,-0.17095813
0.045906484,0.036338814,-0.09643263
0.04346302,0.08032107,-0.08788053
-0.05061014,0.05344303,-0.097654365
-0.08237511,0.042447463,-0.09887609
-0.000519235,0.060773402,-0.07566323
0.065454155,0.07787762,-0.06344594
0.025137082,0.09620356,-0.0866588
0.026358813,0.13041198,-0.07566323
0.089888744,0.12308161,0.004970912
0.065454155,0.09009491,0.03184896
-0.055497058,0.036338814,-0.018241948
-0.1153618,-0.001534797,-0.03534616
-0.017623447,-0.02108247,-0.024350595
0.13509274,-0.022304198,-0.008468112
0.2169486,-0.018639008,0.006192641
0.11065814,0.015569415,-0.007246383
-0.043279767,0.031451896,0.006192641
-0.1068097,0.024121521,0.037957605
-0.10192278,-0.006421715,0.0086361
-0.023732094,-0.025969388,-0.04023308
0.07278453,-0.01619555,-0.041454807
0.11065814,0.003352121,-0.032902703
0.102106035,-0.001534797,-0.01335503
